id,kentAtlasiDegeriKodu,kentAtlasiDegeri,gecirimsizlikKatmani,tucbsNo,aciklama,gecerlilikBaslangici,gecerlilikSonu,gozlemTarihi,hilucsAraziKullanimi,hilucsDurumu,olcek,surumBaslangicZamani,surumBitisZamani,total_population,estimated_water_supply,population_pressure,urban_water_stress_score
sehirAtlasi.469,11100,Sürekli Kentsel Alan (> 80%),0,CBSGM_1_7984612,,2019-02-18 00:00:00+00:00,,,,,1:10000,,,0.0,1.0888676995074662,0.0,0.0
sehirAtlasi.440,11100,Sürekli Kentsel Alan (> 80%),35,CBSGM_1_7984589,,2019-02-04 00:00:00+00:00,,,,,1:10000,,,0.0,1.2130498362166056,0.0,0.0
sehirAtlasi.468,14120,Kent İçindeki Yeşil Alanlar ( Aktif ),0,CBSGM_1_7984611,,2019-02-06 00:00:00+00:00,,,,,1:10000,,,0.0,1.1642543042973146,0.0,0.0
sehirAtlasi.441,14120,Kent İçindeki Yeşil Alanlar ( Aktif ),0,CBSGM_1_7984590,,2019-02-04 00:00:00+00:00,,,,,1:10000,,,0.0,1.3184109201625027,0.0,0.0
sehirAtlasi.442,11100,Sürekli Kentsel Alan (> 80%),45,CBSGM_1_7984591,,2019-02-04 00:00:00+00:00,,,,,1:10000,,,0.0,1.1992427189484656,0.0,0.0
sehirAtlasi.443,11100,Sürekli Kentsel Alan (> 80%),49,CBSGM_1_7984592,,2019-02-20 00:00:00+00:00,,,,,1:10000,,,0.0,1.1258215313731676,0.0,0.0
sehirAtlasi.444,11210,Yüksek Yoğunluklu Süreksiz Kentsel Alan (50% - 80%),0,CBSGM_1_7984593,,2019-02-08 00:00:00+00:00,,,,,1:10000,,,0.0,1.2297451176291232,0.0,0.0
sehirAtlasi.445,11230,Düşük Yoğunluklu Süreksiz Kentsel Alan (10% - 30%),23,CBSGM_1_1398974,,2019-07-12 00:00:00+00:00,,,,,1:10000,,,0.0,1.386783074147063,0.0,0.0
sehirAtlasi.446,11230,Düşük Yoğunluklu Süreksiz Kentsel Alan (10% - 30%),14,CBSGM_1_7984594,,2019-02-12 00:00:00+00:00,,,,,1:10000,,,0.0,0.577501358333224,0.0,0.0
sehirAtlasi.447,11100,Sürekli Kentsel Alan (> 80%),27,CBSGM_1_1398975,,2019-02-25 00:00:00+00:00,,,,,1:10000,,,0.0,1.4785281257737704,0.0,0.0
sehirAtlasi.448,21000,Ekilebilir Alanlar,6,CBSGM_1_1398976,,2019-12-02 00:00:00+00:00,,,,,1:10000,,,0.0,1.397851371461059,0.0,0.0
sehirAtlasi.449,14100,Kent İçindeki Yeşil Alanlar ( Pasif ),0,CBSGM_1_1398977,,2019-02-25 00:00:00+00:00,,,,,1:10000,,,0.0,1.4630547197833952,0.0,0.0
sehirAtlasi.450,14120,Kent İçindeki Yeşil Alanlar ( Aktif ),0,CBSGM_1_7984595,,2019-02-04 00:00:00+00:00,,,,,1:10000,,,0.0,1.1450895479072354,0.0,0.0
sehirAtlasi.451,11100,Sürekli Kentsel Alan (> 80%),52,CBSGM_1_7984596,,2019-02-04 00:00:00+00:00,,,,,1:10000,,,0.0,1.139364029590381,0.0,0.0
sehirAtlasi.452,11100,Sürekli Kentsel Alan (> 80%),51,CBSGM_1_7984597,,2019-02-04 00:00:00+00:00,,,,,1:10000,,,0.0,1.1434989380941012,0.0,0.0
sehirAtlasi.453,11210,Yüksek Yoğunluklu Süreksiz Kentsel Alan (50% - 80%),56,CBSGM_1_7984598,,2019-02-04 00:00:00+00:00,,,,,1:10000,,,0.0,1.3344780522209572,0.0,0.0
sehirAtlasi.454,11100,Sürekli Kentsel Alan (> 80%),53,CBSGM_1_7984599,,2019-02-04 00:00:00+00:00,,,,,1:10000,,,0.0,1.1489931941958678,0.0,0.0
sehirAtlasi.455,50000,Su Alanları,0,CBSGM_1_365407,,2019-02-15 00:00:00+00:00,,,,,1:10000,,,0.0,2.0657828553063533,0.0,0.0
sehirAtlasi.456,11100,Sürekli Kentsel Alan (> 80%),0,CBSGM_1_7984600,,2019-02-05 00:00:00+00:00,,,,,1:10000,,,0.0,1.2221874716429681,0.0,0.0
sehirAtlasi.457,11100,Sürekli Kentsel Alan (> 80%),34,CBSGM_1_7984601,,2019-02-06 00:00:00+00:00,,,,,1:10000,,,0.0,1.169320029894659,0.0,0.0
sehirAtlasi.458,50000,Su Alanları,0,CBSGM_1_365409,,2019-02-15 00:00:00+00:00,,,,,1:10000,,,0.0,2.069666413418622,0.0,0.0
sehirAtlasi.459,11100,Sürekli Kentsel Alan (> 80%),46,CBSGM_1_7984602,,2019-02-04 00:00:00+00:00,,,,,1:10000,,,0.0,1.1361655110270414,0.0,0.0
sehirAtlasi.460,14120,Kent İçindeki Yeşil Alanlar ( Aktif ),0,CBSGM_1_7984603,,2019-02-04 00:00:00+00:00,,,,,1:10000,,,0.0,1.2216533301103705,0.0,0.0
sehirAtlasi.461,11100,Sürekli Kentsel Alan (> 80%),44,CBSGM_1_7984604,,2019-02-04 00:00:00+00:00,,,,,1:10000,,,0.0,0.721471086200866,0.0,0.0
sehirAtlasi.462,11100,Sürekli Kentsel Alan (> 80%),43,CBSGM_1_7984605,,2019-02-13 00:00:00+00:00,,,,,1:10000,,,0.0,0.7011853182769745,0.0,0.0
sehirAtlasi.463,12170,İbadethane Alanları,0,CBSGM_1_7984606,,2019-05-22 00:00:00+00:00,,,,,1:10000,,,0.0,1.2275130631381237,0.0,0.0
sehirAtlasi.464,11210,Yüksek Yoğunluklu Süreksiz Kentsel Alan (50% - 80%),53,CBSGM_1_7984607,,2019-02-05 00:00:00+00:00,,,,,1:10000,,,0.0,0.9642869773504228,0.0,0.0
sehirAtlasi.465,11100,Sürekli Kentsel Alan (> 80%),52,CBSGM_1_7984608,,2019-02-13 00:00:00+00:00,,,,,1:10000,,,0.0,0.7008354839995201,0.0,0.0
sehirAtlasi.466,11210,Yüksek Yoğunluklu Süreksiz Kentsel Alan (50% - 80%),57,CBSGM_1_7984609,,2019-02-08 00:00:00+00:00,,,,,1:10000,,,0.0,0.9420488647830383,0.0,0.0
sehirAtlasi.467,11100,Sürekli Kentsel Alan (> 80%),31,CBSGM_1_7984610,,2019-02-04 00:00:00+00:00,,,,,1:10000,,,0.0,1.180379748987185,0.0,0.0
sehirAtlasi.377,11100,Sürekli Kentsel Alan (> 80%),52,CBSGM_1_7984365,,2019-02-20 00:00:00+00:00,,,,,1:10000,,,0.0,1.227601968144147,0.0,0.0
sehirAtlasi.375,12120,Ticaret Alanları,0,CBSGM_1_7984363,,2019-06-12 00:00:00+00:00,,,,,1:10000,,,0.0,1.0318103056589014,0.0,0.0
sehirAtlasi.252,21000,Ekilebilir Alanlar,2,CBSGM_1_338505,,2020-01-09 00:00:00+00:00,,,,,1:10000,,,0.0,2.5621803238501775,0.0,0.0
sehirAtlasi.297,14100,Kent İçindeki Yeşil Alanlar ( Pasif ),0,CBSGM_1_7984471,,2019-02-05 00:00:00+00:00,,,,,1:10000,,,0.0,1.0618459710534691,0.0,0.0
sehirAtlasi.284,11100,Sürekli Kentsel Alan (> 80%),36,CBSGM_1_7984460,,2019-02-04 00:00:00+00:00,,,,,1:10000,,,0.0,1.0877988267247385,0.0,0.0
sehirAtlasi.285,11230,Düşük Yoğunluklu Süreksiz Kentsel Alan (10% - 30%),16,CBSGM_1_7984461,,2019-02-04 00:00:00+00:00,,,,,1:10000,,,0.0,1.2779104732417998,0.0,0.0
sehirAtlasi.286,12220,Diğer Yollar ve İlgili Alanlar,0,CBSGM_1_7984462,,2019-02-06 00:00:00+00:00,,,,,1:10000,,,0.0,0.7474938179007624,0.0,0.0
sehirAtlasi.287,12220,Diğer Yollar ve İlgili Alanlar,0,CBSGM_1_7984463,,2019-02-13 00:00:00+00:00,,,,,1:10000,,,0.0,0.7888680598418785,0.0,0.0
sehirAtlasi.288,12220,Diğer Yollar ve İlgili Alanlar,0,CBSGM_1_7984464,,2019-02-04 00:00:00+00:00,,,,,1:10000,,,0.0,1.2690588437895416,0.0,0.0
sehirAtlasi.289,12220,Diğer Yollar ve İlgili Alanlar,0,CBSGM_1_7984465,,2019-02-11 00:00:00+00:00,,,,,1:10000,,,0.0,1.623640000391744,0.0,0.0
sehirAtlasi.290,12110,Sanayi ve Üretim Alanları,61,CBSGM_1_7984466,,2019-05-23 00:00:00+00:00,,,,,1:10000,,,0.0,1.1638847484833206,0.0,0.0
sehirAtlasi.291,13400,Mevcut Kullanımı Olmayan Alanlar,0,CBSGM_1_7984467,,2019-02-04 00:00:00+00:00,,,,,1:10000,,,0.0,1.20985715824416,0.0,0.0
sehirAtlasi.292,12110,Sanayi ve Üretim Alanları,78,CBSGM_1_7984468,,2019-05-23 00:00:00+00:00,,,,,1:10000,,,0.0,1.1654407752441311,0.0,0.0
sehirAtlasi.293,11240,Çok Düşük Yoğunluklu Süreksiz Kentsel Alan (< 10%),3,CBSGM_1_338494,,2019-02-18 00:00:00+00:00,,,,,1:10000,,,0.0,2.4363690455010474,0.0,0.0
sehirAtlasi.294,14120,Kent İçindeki Yeşil Alanlar ( Aktif ),0,CBSGM_1_7984469,,2019-02-04 00:00:00+00:00,,,,,1:10000,,,0.0,1.2598059881223023,0.0,0.0
sehirAtlasi.295,12110,Sanayi ve Üretim Alanları,66,CBSGM_1_7984470,,2019-05-23 00:00:00+00:00,,,,,1:10000,,,0.0,1.1686254776018095,0.0,0.0
sehirAtlasi.296,12120,Ticaret Alanları,30,CBSGM_1_338495,,2020-01-07 00:00:00+00:00,,,,,1:10000,,,0.0,2.414391718714424,0.0,0.0
sehirAtlasi.298,12130,Kamu Alanları,21,CBSGM_1_7984472,,2019-05-28 00:00:00+00:00,,,,,1:10000,,,0.0,0.7686519783663872,0.0,0.0
sehirAtlasi.374,13400,Mevcut Kullanımı Olmayan Alanlar,0,CBSGM_1_7984362,,2019-02-07 00:00:00+00:00,,,,,1:10000,,,0.0,1.1864722131327192,0.0,0.0
sehirAtlasi.299,12220,Diğer Yollar ve İlgili Alanlar,0,CBSGM_1_7984296,,2019-02-04 00:00:00+00:00,,,,,1:10000,,,0.0,1.088308916671033,0.0,0.0
sehirAtlasi.300,12220,Diğer Yollar ve İlgili Alanlar,0,CBSGM_1_7984297,,2019-02-19 00:00:00+00:00,,,,,1:10000,,,0.0,1.2333509404920755,0.0,0.0
sehirAtlasi.301,12220,Diğer Yollar ve İlgili Alanlar,0,CBSGM_1_7984298,,2019-02-19 00:00:00+00:00,,,,,1:10000,,,0.0,1.2384735660264283,0.0,0.0
sehirAtlasi.302,12120,Ticaret Alanları,19,CBSGM_1_7984299,,2019-05-28 00:00:00+00:00,,,,,1:10000,,,0.0,1.236725386642921,0.0,0.0
sehirAtlasi.303,13400,Mevcut Kullanımı Olmayan Alanlar,0,CBSGM_1_7984300,,2019-11-08 00:00:00+00:00,,,,,1:10000,,,0.0,1.0689518416412156,0.0,0.0
sehirAtlasi.304,11240,Çok Düşük Yoğunluklu Süreksiz Kentsel Alan (< 10%),0,CBSGM_1_338288,,2019-02-15 00:00:00+00:00,,,,,1:10000,,,0.0,0.38027672586508626,0.0,0.0
sehirAtlasi.305,11240,Çok Düşük Yoğunluklu Süreksiz Kentsel Alan (< 10%),0,CBSGM_1_338289,,2019-02-15 00:00:00+00:00,,,,,1:10000,,,0.0,0.3776057287517128,0.0,0.0
sehirAtlasi.306,11230,Düşük Yoğunluklu Süreksiz Kentsel Alan (10% - 30%),0,CBSGM_1_7984301,,2019-02-11 00:00:00+00:00,,,,,1:10000,,,0.0,1.3885878620782561,0.0,0.0
sehirAtlasi.307,11210,Yüksek Yoğunluklu Süreksiz Kentsel Alan (50% - 80%),22,CBSGM_1_7984302,,2019-02-11 00:00:00+00:00,,,,,1:10000,,,0.0,1.4376938835046869,0.0,0.0
sehirAtlasi.308,14120,Kent İçindeki Yeşil Alanlar ( Aktif ),0,CBSGM_1_7984303,,2019-02-11 00:00:00+00:00,,,,,1:10000,,,0.0,1.3646824267820024,0.0,0.0
sehirAtlasi.309,12150,Eğitim Alanları,0,CBSGM_1_7984304,,2019-05-29 00:00:00+00:00,,,,,1:10000,,,0.0,1.2410075887035052,0.0,0.0
sehirAtlasi.310,11240,Çok Düşük Yoğunluklu Süreksiz Kentsel Alan (< 10%),0,CBSGM_1_7984305,,2019-02-08 00:00:00+00:00,,,,,1:10000,,,0.0,1.2787861748372813,0.0,0.0
sehirAtlasi.311,11210,Yüksek Yoğunluklu Süreksiz Kentsel Alan (50% - 80%),45,CBSGM_1_7984306,,2019-02-07 00:00:00+00:00,,,,,1:10000,,,0.0,0.9785340889805068,0.0,0.0
sehirAtlasi.283,11210,Yüksek Yoğunluklu Süreksiz Kentsel Alan (50% - 80%),41,CBSGM_1_7984459,,2019-02-04 00:00:00+00:00,,,,,1:10000,,,0.0,1.2881123887051773,0.0,0.0
sehirAtlasi.282,12220,Diğer Yollar ve İlgili Alanlar,0,CBSGM_1_7984458,,2019-02-06 00:00:00+00:00,,,,,1:10000,,,0.0,1.2179828846484155,0.0,0.0
sehirAtlasi.281,12220,Diğer Yollar ve İlgili Alanlar,0,CBSGM_1_7984457,,2019-02-06 00:00:00+00:00,,,,,1:10000,,,0.0,1.252258633058159,0.0,0.0
sehirAtlasi.280,12220,Diğer Yollar ve İlgili Alanlar,0,CBSGM_1_7984456,,2019-02-18 00:00:00+00:00,,,,,1:10000,,,0.0,1.2457397801650303,0.0,0.0
sehirAtlasi.253,11220,Orta Yoğunluklu Süreksiz Kentsel Alan (30% - 50%),0,CBSGM_1_7984437,,2019-02-07 00:00:00+00:00,,,,,1:10000,,,0.0,1.212434422023001,0.0,0.0
sehirAtlasi.254,11220,Orta Yoğunluklu Süreksiz Kentsel Alan (30% - 50%),0,CBSGM_1_7984438,,2019-02-06 00:00:00+00:00,,,,,1:10000,,,0.0,0.9824808379296244,0.0,0.0
sehirAtlasi.255,11220,Orta Yoğunluklu Süreksiz Kentsel Alan (30% - 50%),40,CBSGM_1_7984439,,2019-02-08 00:00:00+00:00,,,,,1:10000,,,0.0,1.2676782487976368,0.0,0.0
sehirAtlasi.256,11220,Orta Yoğunluklu Süreksiz Kentsel Alan (30% - 50%),37,CBSGM_1_7984440,,2019-02-08 00:00:00+00:00,,,,,1:10000,,,0.0,1.3110231865645414,0.0,0.0
sehirAtlasi.257,11220,Orta Yoğunluklu Süreksiz Kentsel Alan (30% - 50%),0,CBSGM_1_7984441,,2019-02-08 00:00:00+00:00,,,,,1:10000,,,0.0,1.0075653811001086,0.0,0.0
sehirAtlasi.258,11220,Orta Yoğunluklu Süreksiz Kentsel Alan (30% - 50%),17,CBSGM_1_7984442,,2019-05-27 00:00:00+00:00,,,,,1:10000,,,0.0,0.9046079981377075,0.0,0.0
sehirAtlasi.259,11300,İzole Yapılar,11,CBSGM_1_338506,,2019-02-18 00:00:00+00:00,,,,,1:10000,,,0.0,2.609479734233017,0.0,0.0
sehirAtlasi.260,11220,Orta Yoğunluklu Süreksiz Kentsel Alan (30% - 50%),36,CBSGM_1_7984443,,2019-02-06 00:00:00+00:00,,,,,1:10000,,,0.0,1.0359133100681588,0.0,0.0
sehirAtlasi.261,32000,Maki veya Otsu Bitkiler,0,CBSGM_1_338508,,2019-05-24 00:00:00+00:00,,,,,1:10000,,,0.0,2.7919023324441423,0.0,0.0
sehirAtlasi.262,11220,Orta Yoğunluklu Süreksiz Kentsel Alan (30% - 50%),19,CBSGM_1_7984444,,2019-02-13 00:00:00+00:00,,,,,1:10000,,,0.0,1.230649930401931,0.0,0.0
sehirAtlasi.263,11300,İzole Yapılar,1,CBSGM_1_338507,,2019-02-18 00:00:00+00:00,,,,,1:10000,,,0.0,2.5985682619862303,0.0,0.0
sehirAtlasi.264,11220,Orta Yoğunluklu Süreksiz Kentsel Alan (30% - 50%),39,CBSGM_1_7984445,,2019-02-11 00:00:00+00:00,,,,,1:10000,,,0.0,0.5600465788472941,0.0,0.0
sehirAtlasi.265,11220,Orta Yoğunluklu Süreksiz Kentsel Alan (30% - 50%),15,CBSGM_1_7984446,,2019-02-04 00:00:00+00:00,,,,,1:10000,,,0.0,1.132027811780957,0.0,0.0
sehirAtlasi.266,11220,Orta Yoğunluklu Süreksiz Kentsel Alan (30% - 50%),32,CBSGM_1_7984447,,2019-02-11 00:00:00+00:00,,,,,1:10000,,,0.0,0.6317341669836554,0.0,0.0
sehirAtlasi.267,11220,Orta Yoğunluklu Süreksiz Kentsel Alan (30% - 50%),23,CBSGM_1_7984448,,2019-02-11 00:00:00+00:00,,,,,1:10000,,,0.0,0.7221116103962169,0.0,0.0
sehirAtlasi.268,11220,Orta Yoğunluklu Süreksiz Kentsel Alan (30% - 50%),0,CBSGM_1_7984449,,2019-02-08 00:00:00+00:00,,,,,1:10000,,,0.0,1.264403927450591,0.0,0.0
sehirAtlasi.269,11220,Orta Yoğunluklu Süreksiz Kentsel Alan (30% - 50%),33,CBSGM_1_7984450,,2019-02-06 00:00:00+00:00,,,,,1:10000,,,0.0,1.1407260780393607,0.0,0.0
sehirAtlasi.270,11220,Orta Yoğunluklu Süreksiz Kentsel Alan (30% - 50%),0,CBSGM_1_7984451,,2019-02-06 00:00:00+00:00,,,,,1:10000,,,0.0,1.2222758314748159,0.0,0.0
sehirAtlasi.271,11220,Orta Yoğunluklu Süreksiz Kentsel Alan (30% - 50%),21,CBSGM_1_7984452,,2019-02-05 00:00:00+00:00,,,,,1:10000,,,0.0,1.0237269930896955,0.0,0.0
sehirAtlasi.272,11220,Orta Yoğunluklu Süreksiz Kentsel Alan (30% - 50%),16,CBSGM_1_7984453,,2019-02-13 00:00:00+00:00,,,,,1:10000,,,0.0,0.6873298919916113,0.0,0.0
sehirAtlasi.273,11240,Çok Düşük Yoğunluklu Süreksiz Kentsel Alan (< 10%),4,CBSGM_1_338509,,2019-02-18 00:00:00+00:00,,,,,1:10000,,,0.0,2.555255377210648,0.0,0.0
sehirAtlasi.274,11240,Çok Düşük Yoğunluklu Süreksiz Kentsel Alan (< 10%),6,CBSGM_1_338510,,2019-02-18 00:00:00+00:00,,,,,1:10000,,,0.0,2.569635294328235,0.0,0.0
sehirAtlasi.275,11240,Çok Düşük Yoğunluklu Süreksiz Kentsel Alan (< 10%),6,CBSGM_1_338511,,2019-02-18 00:00:00+00:00,,,,,1:10000,,,0.0,2.550756254947066,0.0,0.0
sehirAtlasi.276,12220,Diğer Yollar ve İlgili Alanlar,0,CBSGM_1_7984454,,2019-02-07 00:00:00+00:00,,,,,1:10000,,,0.0,1.1451795733589438,0.0,0.0
sehirAtlasi.277,12220,Diğer Yollar ve İlgili Alanlar,0,CBSGM_1_7984455,,2019-02-06 00:00:00+00:00,,,,,1:10000,,,0.0,1.1252508475094873,0.0,0.0
sehirAtlasi.278,13400,Mevcut Kullanımı Olmayan Alanlar,0,CBSGM_1_338512,,2019-02-18 00:00:00+00:00,,,,,1:10000,,,0.0,2.538724204630207,0.0,0.0
sehirAtlasi.279,13300,İnşaat Alanları,1,CBSGM_1_365393,,2019-02-15 00:00:00+00:00,,,,,1:10000,,,0.0,2.0216759190795215,0.0,0.0
sehirAtlasi.312,11100,Sürekli Kentsel Alan (> 80%),45,CBSGM_1_7984307,,2019-02-20 00:00:00+00:00,,,,,1:10000,,,0.0,1.2458231984816153,0.0,0.0
sehirAtlasi.313,12150,Eğitim Alanları,30,CBSGM_1_7984308,,2019-05-29 00:00:00+00:00,,,,,1:10000,,,0.0,1.0911617829076892,0.0,0.0
sehirAtlasi.314,11100,Sürekli Kentsel Alan (> 80%),56,CBSGM_1_7984309,,2019-02-20 00:00:00+00:00,,,,,1:10000,,,0.0,1.0635347407235785,0.0,0.0
sehirAtlasi.345,11220,Orta Yoğunluklu Süreksiz Kentsel Alan (30% - 50%),46,CBSGM_1_7984335,,2019-02-11 00:00:00+00:00,,,,,1:10000,,,0.0,0.6934120327226376,0.0,0.0
sehirAtlasi.347,11220,Orta Yoğunluklu Süreksiz Kentsel Alan (30% - 50%),25,CBSGM_1_7984337,,2019-02-08 00:00:00+00:00,,,,,1:10000,,,0.0,1.2699401871210274,0.0,0.0
sehirAtlasi.348,11220,Orta Yoğunluklu Süreksiz Kentsel Alan (30% - 50%),40,CBSGM_1_7984338,,2019-02-07 00:00:00+00:00,,,,,1:10000,,,0.0,1.2662183224011523,0.0,0.0
sehirAtlasi.349,11220,Orta Yoğunluklu Süreksiz Kentsel Alan (30% - 50%),0,CBSGM_1_7984339,,2019-02-18 00:00:00+00:00,,,,,1:10000,,,0.0,1.2132479795051738,0.0,0.0
sehirAtlasi.350,11220,Orta Yoğunluklu Süreksiz Kentsel Alan (30% - 50%),37,CBSGM_1_7984340,,2019-02-13 00:00:00+00:00,,,,,1:10000,,,0.0,1.219408733296214,0.0,0.0
sehirAtlasi.351,11220,Orta Yoğunluklu Süreksiz Kentsel Alan (30% - 50%),45,CBSGM_1_7984341,,2019-02-08 00:00:00+00:00,,,,,1:10000,,,0.0,1.0989221369439848,0.0,0.0
sehirAtlasi.352,11220,Orta Yoğunluklu Süreksiz Kentsel Alan (30% - 50%),49,CBSGM_1_7984342,,2019-02-13 00:00:00+00:00,,,,,1:10000,,,0.0,0.9969852742838725,0.0,0.0
sehirAtlasi.353,11220,Orta Yoğunluklu Süreksiz Kentsel Alan (30% - 50%),34,CBSGM_1_7984343,,2019-02-07 00:00:00+00:00,,,,,1:10000,,,0.0,1.263259932174725,0.0,0.0
sehirAtlasi.354,11220,Orta Yoğunluklu Süreksiz Kentsel Alan (30% - 50%),38,CBSGM_1_7984344,,2019-02-07 00:00:00+00:00,,,,,1:10000,,,0.0,1.172771643686332,0.0,0.0
sehirAtlasi.355,11220,Orta Yoğunluklu Süreksiz Kentsel Alan (30% - 50%),23,CBSGM_1_7984345,,2019-02-11 00:00:00+00:00,,,,,1:10000,,,0.0,0.7475069746846147,0.0,0.0
sehirAtlasi.356,11220,Orta Yoğunluklu Süreksiz Kentsel Alan (30% - 50%),35,CBSGM_1_7984346,,2019-02-07 00:00:00+00:00,,,,,1:10000,,,0.0,1.1970726928703015,0.0,0.0
sehirAtlasi.357,11240,Çok Düşük Yoğunluklu Süreksiz Kentsel Alan (< 10%),0,CBSGM_1_364443,,2019-02-18 00:00:00+00:00,,,,,1:10000,,,0.0,2.414804027278392,0.0,0.0
sehirAtlasi.358,11220,Orta Yoğunluklu Süreksiz Kentsel Alan (30% - 50%),25,CBSGM_1_7984347,,2019-02-11 00:00:00+00:00,,,,,1:10000,,,0.0,0.720098536520662,0.0,0.0
sehirAtlasi.359,11220,Orta Yoğunluklu Süreksiz Kentsel Alan (30% - 50%),0,CBSGM_1_7984348,,2019-02-07 00:00:00+00:00,,,,,1:10000,,,0.0,1.148166356459439,0.0,0.0
sehirAtlasi.360,11220,Orta Yoğunluklu Süreksiz Kentsel Alan (30% - 50%),0,CBSGM_1_7984349,,2019-02-08 00:00:00+00:00,,,,,1:10000,,,0.0,1.0274716685878165,0.0,0.0
sehirAtlasi.361,11220,Orta Yoğunluklu Süreksiz Kentsel Alan (30% - 50%),0,CBSGM_1_7984350,,2019-02-08 00:00:00+00:00,,,,,1:10000,,,0.0,0.987152332194293,0.0,0.0
sehirAtlasi.362,12120,Ticaret Alanları,0,CBSGM_1_364464,,2019-02-18 00:00:00+00:00,,,,,1:10000,,,0.0,2.475020276497816,0.0,0.0
sehirAtlasi.363,11220,Orta Yoğunluklu Süreksiz Kentsel Alan (30% - 50%),21,CBSGM_1_7984351,,2019-02-08 00:00:00+00:00,,,,,1:10000,,,0.0,0.949913922865881,0.0,0.0
sehirAtlasi.364,11220,Orta Yoğunluklu Süreksiz Kentsel Alan (30% - 50%),40,CBSGM_1_7984352,,2019-02-07 00:00:00+00:00,,,,,1:10000,,,0.0,1.2621418515465757,0.0,0.0
sehirAtlasi.365,11220,Orta Yoğunluklu Süreksiz Kentsel Alan (30% - 50%),24,CBSGM_1_7984353,,2019-02-07 00:00:00+00:00,,,,,1:10000,,,0.0,1.228070488772604,0.0,0.0
sehirAtlasi.366,11220,Orta Yoğunluklu Süreksiz Kentsel Alan (30% - 50%),32,CBSGM_1_7984354,,2019-02-13 00:00:00+00:00,,,,,1:10000,,,0.0,0.6605080459514565,0.0,0.0
sehirAtlasi.367,12220,Diğer Yollar ve İlgili Alanlar,0,CBSGM_1_7984355,,2019-02-04 00:00:00+00:00,,,,,1:10000,,,0.0,1.1980080699536528,0.0,0.0
sehirAtlasi.368,11240,Çok Düşük Yoğunluklu Süreksiz Kentsel Alan (< 10%),4,CBSGM_1_7984356,,2019-02-06 00:00:00+00:00,,,,,1:10000,,,0.0,1.1601056790448752,0.0,0.0
sehirAtlasi.369,12220,Diğer Yollar ve İlgili Alanlar,0,CBSGM_1_7984357,,2019-02-04 00:00:00+00:00,,,,,1:10000,,,0.0,0.7371665499384489,0.0,0.0
sehirAtlasi.370,12220,Diğer Yollar ve İlgili Alanlar,0,CBSGM_1_7984358,,2019-02-07 00:00:00+00:00,,,,,1:10000,,,0.0,1.271270298526193,0.0,0.0
sehirAtlasi.371,12220,Diğer Yollar ve İlgili Alanlar,0,CBSGM_1_7984359,,2019-02-11 00:00:00+00:00,,,,,1:10000,,,0.0,1.0436270707402118,0.0,0.0
sehirAtlasi.372,13300,İnşaat Alanları,7,CBSGM_1_7984360,,2019-02-11 00:00:00+00:00,,,,,1:10000,,,0.0,1.4608091249567643,0.0,0.0
sehirAtlasi.373,11100,Sürekli Kentsel Alan (> 80%),0,CBSGM_1_7984361,,2019-02-19 00:00:00+00:00,,,,,1:10000,,,0.0,1.192919491155683,0.0,0.0
sehirAtlasi.346,11220,Orta Yoğunluklu Süreksiz Kentsel Alan (30% - 50%),36,CBSGM_1_7984336,,2019-02-08 00:00:00+00:00,,,,,1:10000,,,0.0,1.2939590189298462,0.0,0.0
sehirAtlasi.344,21000,Ekilebilir Alanlar,0,CBSGM_1_337111,,2019-02-15 00:00:00+00:00,,,,,1:10000,,,0.0,1.303825968610754,0.0,0.0
sehirAtlasi.315,11100,Sürekli Kentsel Alan (> 80%),33,CBSGM_1_7984310,,2019-02-20 00:00:00+00:00,,,,,1:10000,,,0.0,1.0528896973492625,0.0,0.0
sehirAtlasi.343,11220,Orta Yoğunluklu Süreksiz Kentsel Alan (30% - 50%),0,CBSGM_1_7984334,,2019-02-08 00:00:00+00:00,,,,,1:10000,,,0.0,1.0223686311889706,0.0,0.0
sehirAtlasi.316,11100,Sürekli Kentsel Alan (> 80%),53,CBSGM_1_7984311,,2019-02-04 00:00:00+00:00,,,,,1:10000,,,0.0,0.7779309014598815,0.0,0.0
sehirAtlasi.317,12220,Diğer Yollar ve İlgili Alanlar,0,CBSGM_1_7984312,,2019-02-05 00:00:00+00:00,,,,,1:10000,,,0.0,1.4163844133177268,0.0,0.0
sehirAtlasi.318,11100,Sürekli Kentsel Alan (> 80%),61,CBSGM_1_7984313,,2019-02-20 00:00:00+00:00,,,,,1:10000,,,0.0,1.2377334695287923,0.0,0.0
sehirAtlasi.319,12220,Diğer Yollar ve İlgili Alanlar,0,CBSGM_1_7984314,,2019-02-07 00:00:00+00:00,,,,,1:10000,,,0.0,1.1807809918589336,0.0,0.0
sehirAtlasi.320,11230,Düşük Yoğunluklu Süreksiz Kentsel Alan (10% - 30%),8,CBSGM_1_1398969,,2019-02-25 00:00:00+00:00,,,,,1:10000,,,0.0,1.4526815802828543,0.0,0.0
sehirAtlasi.321,11100,Sürekli Kentsel Alan (> 80%),59,CBSGM_1_7984315,,2019-02-20 00:00:00+00:00,,,,,1:10000,,,0.0,1.2287996552357128,0.0,0.0
sehirAtlasi.322,50000,Su Alanları,0,CBSGM_1_1398970,,2019-02-26 00:00:00+00:00,,,,,1:10000,,,0.0,0.026892205674132454,0.0,0.0
