id_1,adi,id_2,akifer,groundwater_sensitivity,id,istno,last1month,last3month,last6month,last12month,last24month,last9month,drought_severity,area,agricultural_area_pressure,drought_norm,groundwater_norm,final_water_stress_score,agricultural_water_stress_score
isletmesinirlari.73,TÜRKGELDİ TİM,akifersinirlari.91060,Verimli,0.8,spikuraklikindeks.41.738199999999999.27.2178,17052,-1.14,-0.78,-1.06,-1.87,-1.16,-1.53,0.8116666666666666,524869.4985065279,0.0015172093914943405,0.7907407407407407,1.0,0.7061367752116322,0.7061367752116322
isletmesinirlari.73,TÜRKGELDİ TİM,akifersinirlari.91061,Verimli,0.8,spikuraklikindeks.40.958500000000001.27.496500000000001,17056,-0.49,-0.87,-1.57,-2.57,-1.62,-2.48,0.9283333333333333,12564621.899720335,0.03633310373341622,0.9203703703703704,1.0,0.7714332874133499,0.7714332874133499
isletmesinirlari.73,TÜRKGELDİ TİM,akifersinirlari.91061,Verimli,0.8,spikuraklikindeks.41.1798.27.815999999999999,17054,-0.65,-1.78,-2.02,-2.57,-2.08,-2.61,0.9283333333333333,13996897.753401203,0.040474880335500805,0.9203703703703704,1.0,0.7722616427337669,0.7722616427337669
isletmesinirlari.73,TÜRKGELDİ TİM,akifersinirlari.91061,Verimli,0.8,spikuraklikindeks.41.272599999999997.26.7056,17608,-1.19,-2.0,-0.98,-2.19,-2.15,-1.55,0.865,1061420.449368648,0.003068777944713922,0.85,1.0,0.7331137555889428,0.7331137555889428
isletmesinirlari.73,TÜRKGELDİ TİM,akifersinirlari.91061,Verimli,0.8,spikuraklikindeks.41.738199999999999.27.2178,17052,-1.14,-0.78,-1.06,-1.87,-1.16,-1.53,0.8116666666666666,13996897.753401203,0.040474880335500805,0.7907407407407407,1.0,0.7139283094004335,0.7139283094004335
isletmesinirlari.73,TÜRKGELDİ TİM,akifersinirlari.91186,Verimli,0.8,spikuraklikindeks.40.958500000000001.27.496500000000001,17056,-0.49,-0.87,-1.57,-2.57,-1.62,-2.48,0.9283333333333333,14376715.735438997,0.041573217102829726,0.9203703703703704,1.0,0.7724813100872326,0.7724813100872326
isletmesinirlari.73,TÜRKGELDİ TİM,akifersinirlari.91186,Verimli,0.8,spikuraklikindeks.41.1798.27.815999999999999,17054,-0.65,-1.78,-2.02,-2.57,-2.08,-2.61,0.9283333333333333,14376715.735438997,0.041573217102829726,0.9203703703703704,1.0,0.7724813100872326,0.7724813100872326
isletmesinirlari.73,TÜRKGELDİ TİM,akifersinirlari.91186,Verimli,0.8,spikuraklikindeks.41.272599999999997.26.7056,17608,-1.19,-2.0,-0.98,-2.19,-2.15,-1.55,0.865,1586740.6165270149,0.004587869934813532,0.85,1.0,0.7334175739869626,0.7334175739869626
isletmesinirlari.73,TÜRKGELDİ TİM,akifersinirlari.91186,Verimli,0.8,spikuraklikindeks.41.738199999999999.27.2178,17052,-1.14,-0.78,-1.06,-1.87,-1.16,-1.53,0.8116666666666666,14376715.735438997,0.041573217102829726,0.7907407407407407,1.0,0.7141479767538993,0.7141479767538993
isletmesinirlari.73,TÜRKGELDİ TİM,akifersinirlari.92414,Verimli,0.8,spikuraklikindeks.40.958500000000001.27.496500000000001,17056,-0.49,-0.87,-1.57,-2.57,-1.62,-2.48,0.9283333333333333,4902040.330639641,0.014174871453774357,0.9203703703703704,1.0,0.7670016409574215,0.7670016409574215
isletmesinirlari.73,TÜRKGELDİ TİM,akifersinirlari.92414,Verimli,0.8,spikuraklikindeks.41.1798.27.815999999999999,17054,-0.65,-1.78,-2.02,-2.57,-2.08,-2.61,0.9283333333333333,4902040.330639641,0.014174871453774357,0.9203703703703704,1.0,0.7670016409574215,0.7670016409574215
isletmesinirlari.73,TÜRKGELDİ TİM,akifersinirlari.92414,Verimli,0.8,spikuraklikindeks.41.738199999999999.27.2178,17052,-1.14,-0.78,-1.06,-1.87,-1.16,-1.53,0.8116666666666666,4902040.330639641,0.014174871453774357,0.7907407407407407,1.0,0.7086683076240882,0.7086683076240882
isletmesinirlari.73,TÜRKGELDİ TİM,akifersinirlari.92419,Verimli,0.8,spikuraklikindeks.40.958500000000001.27.496500000000001,17056,-0.49,-0.87,-1.57,-2.57,-1.62,-2.48,0.9283333333333333,524869.4985065279,0.0015172093914943405,0.9203703703703704,1.0,0.7644701085449656,0.7644701085449656
isletmesinirlari.73,TÜRKGELDİ TİM,akifersinirlari.92419,Verimli,0.8,spikuraklikindeks.41.1798.27.815999999999999,17054,-0.65,-1.78,-2.02,-2.57,-2.08,-2.61,0.9283333333333333,524869.4985065279,0.0015172093914943405,0.9203703703703704,1.0,0.7644701085449656,0.7644701085449656
isletmesinirlari.73,TÜRKGELDİ TİM,akifersinirlari.92419,Verimli,0.8,spikuraklikindeks.41.738199999999999.27.2178,17052,-1.14,-0.78,-1.06,-1.87,-1.16,-1.53,0.8116666666666666,524869.4985065279,0.0015172093914943405,0.7907407407407407,1.0,0.7061367752116322,0.7061367752116322
isletmesinirlari.73,TÜRKGELDİ TİM,akifersinirlari.92420,Verimli,0.8,spikuraklikindeks.40.958500000000001.27.496500000000001,17056,-0.49,-0.87,-1.57,-2.57,-1.62,-2.48,0.9283333333333333,12564621.899720335,0.03633310373341622,0.9203703703703704,1.0,0.7714332874133499,0.7714332874133499
isletmesinirlari.73,TÜRKGELDİ TİM,akifersinirlari.92420,Verimli,0.8,spikuraklikindeks.41.1798.27.815999999999999,17054,-0.65,-1.78,-2.02,-2.57,-2.08,-2.61,0.9283333333333333,13996897.753401203,0.040474880335500805,0.9203703703703704,1.0,0.7722616427337669,0.7722616427337669
isletmesinirlari.73,TÜRKGELDİ TİM,akifersinirlari.92420,Verimli,0.8,spikuraklikindeks.41.272599999999997.26.7056,17608,-1.19,-2.0,-0.98,-2.19,-2.15,-1.55,0.865,1061420.449368648,0.003068777944713922,0.85,1.0,0.7331137555889428,0.7331137555889428
isletmesinirlari.73,TÜRKGELDİ TİM,akifersinirlari.92420,Verimli,0.8,spikuraklikindeks.41.738199999999999.27.2178,17052,-1.14,-0.78,-1.06,-1.87,-1.16,-1.53,0.8116666666666666,13996897.753401203,0.040474880335500805,0.7907407407407407,1.0,0.7139283094004335,0.7139283094004335
isletmesinirlari.73,TÜRKGELDİ TİM,akifersinirlari.92545,Verimli,0.8,spikuraklikindeks.40.958500000000001.27.496500000000001,17056,-0.49,-0.87,-1.57,-2.57,-1.62,-2.48,0.9283333333333333,14376715.735438997,0.041573217102829726,0.9203703703703704,1.0,0.7724813100872326,0.7724813100872326
isletmesinirlari.73,TÜRKGELDİ TİM,akifersinirlari.92545,Verimli,0.8,spikuraklikindeks.41.1798.27.815999999999999,17054,-0.65,-1.78,-2.02,-2.57,-2.08,-2.61,0.9283333333333333,14376715.735438997,0.041573217102829726,0.9203703703703704,1.0,0.7724813100872326,0.7724813100872326
isletmesinirlari.73,TÜRKGELDİ TİM,akifersinirlari.92545,Verimli,0.8,spikuraklikindeks.41.272599999999997.26.7056,17608,-1.19,-2.0,-0.98,-2.19,-2.15,-1.55,0.865,1586740.6165270149,0.004587869934813532,0.85,1.0,0.7334175739869626,0.7334175739869626
isletmesinirlari.73,TÜRKGELDİ TİM,akifersinirlari.92545,Verimli,0.8,spikuraklikindeks.41.738199999999999.27.2178,17052,-1.14,-0.78,-1.06,-1.87,-1.16,-1.53,0.8116666666666666,14376715.735438997,0.041573217102829726,0.7907407407407407,1.0,0.7141479767538993,0.7141479767538993
isletmesinirlari.74,DALAMAN TİM,akifersinirlari.131166,Verimsiz,0.2,spikuraklikindeks.36.626800000000003.29.123899999999999,17296,1.13,1.03,1.39,-0.69,-1.03,-1.26,0.615,2313848.5910663567,0.00669048081692589,0.5722222222222222,0.0,0.2588380961633852,0.2588380961633852
isletmesinirlari.74,DALAMAN TİM,akifersinirlari.131166,Verimsiz,0.2,spikuraklikindeks.36.839500000000001.28.245200000000001,17298,0.02,-0.13,1.25,0.53,-0.73,-0.55,0.4116666666666666,2313848.5910663567,0.00669048081692589,0.34629629629629627,0.0,0.1571714294967185,0.1571714294967185
isletmesinirlari.74,DALAMAN TİM,akifersinirlari.131166,Verimsiz,0.2,spikuraklikindeks.36.969999999999999.28.686900000000001,17924,0.47,0.17,1.66,-0.29,-1.66,-0.52,0.5483333333333333,2313848.5910663567,0.00669048081692589,0.4981481481481482,0.0,0.22550476283005186,0.22550476283005186
isletmesinirlari.74,DALAMAN TİM,akifersinirlari.131169,Verimsiz,0.2,spikuraklikindeks.36.626800000000003.29.123899999999999,17296,1.13,1.03,1.39,-0.69,-1.03,-1.26,0.615,1776218.3801379176,0.00513579131875792,0.5722222222222222,0.0,0.2585271582637516,0.2585271582637516
isletmesinirlari.74,DALAMAN TİM,akifersinirlari.131169,Verimsiz,0.2,spikuraklikindeks.36.839500000000001.28.245200000000001,17298,0.02,-0.13,1.25,0.53,-0.73,-0.55,0.4116666666666666,1776218.3801379176,0.00513579131875792,0.34629629629629627,0.0,0.1568604915970849,0.1568604915970849
isletmesinirlari.74,DALAMAN TİM,akifersinirlari.131169,Verimsiz,0.2,spikuraklikindeks.36.969999999999999.28.686900000000001,17924,0.47,0.17,1.66,-0.29,-1.66,-0.52,0.5483333333333333,1776218.3801379176,0.00513579131875792,0.4981481481481482,0.0,0.22519382493041826,0.22519382493041826
isletmesinirlari.74,DALAMAN TİM,akifersinirlari.132063,Sınırlı Verimli,0.5,spikuraklikindeks.36.626800000000003.29.123899999999999,17296,1.13,1.03,1.39,-0.69,-1.03,-1.26,0.615,9568.426009006755,2.7090068729529758e-05,0.5722222222222222,0.4999999999999999,0.4325054180137459,0.4325054180137459
isletmesinirlari.74,DALAMAN TİM,akifersinirlari.132063,Sınırlı Verimli,0.5,spikuraklikindeks.36.969999999999999.28.686900000000001,17924,0.47,0.17,1.66,-0.29,-1.66,-0.52,0.5483333333333333,9568.426009006755,2.7090068729529758e-05,0.4981481481481482,0.4999999999999999,0.3991720846804126,0.3991720846804126
isletmesinirlari.74,DALAMAN TİM,akifersinirlari.132644,Sınırlı Verimli,0.5,spikuraklikindeks.36.626800000000003.29.123899999999999,17296,1.13,1.03,1.39,-0.69,-1.03,-1.26,0.615,3221.928959744739,8.737617338075148e-06,0.5722222222222222,0.4999999999999999,0.4325017475234676,0.4325017475234676
isletmesinirlari.74,DALAMAN TİM,akifersinirlari.132644,Sınırlı Verimli,0.5,spikuraklikindeks.36.969999999999999.28.686900000000001,17924,0.47,0.17,1.66,-0.29,-1.66,-0.52,0.5483333333333333,3221.928959744739,8.737617338075148e-06,0.4981481481481482,0.4999999999999999,0.39916841419013427,0.39916841419013427
isletmesinirlari.74,DALAMAN TİM,akifersinirlari.132917,Verimsiz,0.2,spikuraklikindeks.36.626800000000003.29.123899999999999,17296,1.13,1.03,1.39,-0.69,-1.03,-1.26,0.615,27456.413760169875,7.881756866310818e-05,0.5722222222222222,0.0,0.2575157635137326,0.2575157635137326
isletmesinirlari.74,DALAMAN TİM,akifersinirlari.132917,Verimsiz,0.2,spikuraklikindeks.36.969999999999999.28.686900000000001,17924,0.47,0.17,1.66,-0.29,-1.66,-0.52,0.5483333333333333,27456.413760169875,7.881756866310818e-05,0.4981481481481482,0.0,0.2241824301803993,0.2241824301803993
isletmesinirlari.74,DALAMAN TİM,akifersinirlari.133194,Sınırlı Verimli,0.5,spikuraklikindeks.36.626800000000003.29.123899999999999,17296,1.13,1.03,1.39,-0.69,-1.03,-1.26,0.615,313.50503987164484,3.2719688078972326e-07,0.5722222222222222,0.4999999999999999,0.43250006543937614,0.43250006543937614
isletmesinirlari.74,DALAMAN TİM,akifersinirlari.133194,Sınırlı Verimli,0.5,spikuraklikindeks.36.969999999999999.28.686900000000001,17924,0.47,0.17,1.66,-0.29,-1.66,-0.52,0.5483333333333333,313.50503987164484,3.2719688078972326e-07,0.4981481481481482,0.4999999999999999,0.3991667321060428,0.3991667321060428
isletmesinirlari.74,DALAMAN TİM,akifersinirlari.133210,Verimli,0.8,spikuraklikindeks.36.626800000000003.29.123899999999999,17296,1.13,1.03,1.39,-0.69,-1.03,-1.26,0.615,4812363.3722973075,0.01391554855389173,0.5722222222222222,1.0,0.6102831097107783,0.6102831097107783
isletmesinirlari.74,DALAMAN TİM,akifersinirlari.133210,Verimli,0.8,spikuraklikindeks.36.839500000000001.28.245200000000001,17298,0.02,-0.13,1.25,0.53,-0.73,-0.55,0.4116666666666666,4812363.3722973075,0.01391554855389173,0.34629629629629627,1.0,0.5086164430441117,0.5086164430441117
isletmesinirlari.74,DALAMAN TİM,akifersinirlari.133210,Verimli,0.8,spikuraklikindeks.36.969999999999999.28.686900000000001,17924,0.47,0.17,1.66,-0.29,-1.66,-0.52,0.5483333333333333,4812363.3722973075,0.01391554855389173,0.4981481481481482,1.0,0.576949776377445,0.576949776377445
isletmesinirlari.74,DALAMAN TİM,akifersinirlari.133761,Verimli,0.8,spikuraklikindeks.36.626800000000003.29.123899999999999,17296,1.13,1.03,1.39,-0.69,-1.03,-1.26,0.615,42762509.83266558,0.12365769651462856,0.5722222222222222,1.0,0.6322315393029256,0.6322315393029256
isletmesinirlari.74,DALAMAN TİM,akifersinirlari.133761,Verimli,0.8,spikuraklikindeks.36.839500000000001.28.245200000000001,17298,0.02,-0.13,1.25,0.53,-0.73,-0.55,0.4116666666666666,29386995.368693575,0.08497911884723827,0.34629629629629627,1.0,0.522829157102781,0.522829157102781
isletmesinirlari.74,DALAMAN TİM,akifersinirlari.133761,Verimli,0.8,spikuraklikindeks.36.969999999999999.28.686900000000001,17924,0.47,0.17,1.66,-0.29,-1.66,-0.52,0.5483333333333333,42762509.83266558,0.12365769651462856,0.4981481481481482,1.0,0.5988982059695924,0.5988982059695924
isletmesinirlari.76,ANADOLU TİM,akifersinirlari.87087,Sınırlı Verimli,0.5,spikuraklikindeks.39.445500000000003.31.527799999999999,17973,0.41,0.03,-0.31,-1.6,-0.95,-1.35,0.7666666666666666,4596923.007956715,0.013292549947947721,0.7407407407407407,0.4999999999999999,0.5109918433229228,0.5109918433229228
isletmesinirlari.76,ANADOLU TİM,akifersinirlari.87087,Sınırlı Verimli,0.5,spikuraklikindeks.39.811900000000001.30.528700000000001,17123,-0.29,-1.21,-1.8,-2.34,-1.76,-2.13,0.89,11336742.998596674,0.03278239100597785,0.8777777777777778,0.4999999999999999,0.5765564782011955,0.5765564782011955
isletmesinirlari.76,ANADOLU TİM,akifersinirlari.88150,Sınırlı Verimli,0.5,spikuraklikindeks.39.445500000000003.31.527799999999999,17973,0.41,0.03,-0.31,-1.6,-0.95,-1.35,0.7666666666666666,5764030.730831274,0.01666752792184236,0.7407407407407407,0.4999999999999999,0.5116668389177018,0.5116668389177018
isletmesinirlari.76,ANADOLU TİM,akifersinirlari.88150,Sınırlı Verimli,0.5,spikuraklikindeks.39.811900000000001.30.528700000000001,17123,-0.29,-1.21,-1.8,-2.34,-1.76,-2.13,0.89,20009087.967594348,0.05786060159333849,0.8777777777777778,0.4999999999999999,0.5815721203186677,0.5815721203186677
isletmesinirlari.76,ANADOLU TİM,akifersinirlari.88164,Sınırlı Verimli,0.5,spikuraklikindeks.39.811900000000001.30.528700000000001,17123,-0.29,-1.21,-1.8,-2.34,-1.76,-2.13,0.89,308494.5290396713,0.0008915081458079948,0.8777777777777778,0.4999999999999999,0.5701783016291615,0.5701783016291615
isletmesinirlari.76,ANADOLU TİM,akifersinirlari.88665,Verimli,0.8,spikuraklikindeks.39.445500000000003.31.527799999999999,17973,0.41,0.03,-0.31,-1.6,-0.95,-1.35,0.7666666666666666,3720538.9935786356,0.010758270817385165,0.7407407407407407,1.0,0.6854849874968104,0.6854849874968104
isletmesinirlari.76,ANADOLU TİM,akifersinirlari.88665,Verimli,0.8,spikuraklikindeks.39.811900000000001.30.528700000000001,17123,-0.29,-1.21,-1.8,-2.34,-1.76,-2.13,0.89,6125076.695230421,0.017711580800191477,0.8777777777777778,1.0,0.7485423161600383,0.7485423161600383
isletmesinirlari.76,ANADOLU TİM,akifersinirlari.89038,Sınırlı Verimli,0.5,spikuraklikindeks.39.811900000000001.30.528700000000001,17123,-0.29,-1.21,-1.8,-2.34,-1.76,-2.13,0.89,12647345.057693562,0.03657231801554179,0.8777777777777778,0.4999999999999999,0.5773144636031083,0.5773144636031083
isletmesinirlari.76,ANADOLU TİM,akifersinirlari.89284,Verimsiz,0.2,spikuraklikindeks.39.811900000000001.30.528700000000001,17123,-0.29,-1.21,-1.8,-2.34,-1.76,-2.13,0.89,1831156.6203032897,0.005294658702503776,0.8777777777777778,0.0,0.3960589317405008,0.3960589317405008
isletmesinirlari.77,ANADOLU1 TİM,akifersinirlari.87072,Sınırlı Verimli,0.5,spikuraklikindeks.39.009799999999998.31.1463,17752,0.23,0.25,-0.22,-2.13,-2.99,-1.34,0.855,497301.90124087804,0.0014374909287155912,0.8388888888888889,0.4999999999999999,0.5527874981857431,0.5527874981857431
isletmesinirlari.77,ANADOLU1 TİM,akifersinirlari.87072,Sınırlı Verimli,0.5,spikuraklikindeks.39.445500000000003.31.527799999999999,17973,0.41,0.03,-0.31,-1.6,-0.95,-1.35,0.7666666666666666,780169.974742678,0.002255473278481255,0.7407407407407407,0.4999999999999999,0.5087844279890296,0.5087844279890296
isletmesinirlari.77,ANADOLU1 TİM,akifersinirlari.88665,Verimli,0.8,spikuraklikindeks.39.009799999999998.31.1463,17752,0.23,0.25,-0.22,-2.13,-2.99,-1.34,0.855,13710513.092289453,0.0396467289109409,0.8388888888888889,1.0,0.7354293457821882,0.7354293457821882
isletmesinirlari.77,ANADOLU1 TİM,akifersinirlari.88665,Verimli,0.8,spikuraklikindeks.39.445500000000003.31.527799999999999,17973,0.41,0.03,-0.31,-1.6,-0.95,-1.35,0.7666666666666666,22393064.408656016,0.06475445365272686,0.7407407407407407,1.0,0.6962842240638787,0.6962842240638787
isletmesinirlari.78,POLATLI TİM,akifersinirlari.86575,Sınırlı Verimli,0.5,spikuraklikindeks.39.583399999999997.32.162399999999998,17728,0.28,0.57,-0.14,-1.89,-2.38,-1.69,0.815,3393651.268064214,0.009812994857056122,0.7944444444444444,0.4999999999999999,0.5344625989714112,0.5344625989714112
isletmesinirlari.78,POLATLI TİM,akifersinirlari.87015,Sınırlı Verimli,0.5,spikuraklikindeks.39.583399999999997.32.162399999999998,17728,0.28,0.57,-0.14,-1.89,-2.38,-1.69,0.815,2584547.1129513173,0.007473271926111081,0.7944444444444444,0.4999999999999999,0.5339946543852222,0.5339946543852222
isletmesinirlari.78,POLATLI TİM,akifersinirlari.87025,Sınırlı Verimli,0.5,spikuraklikindeks.39.583399999999997.32.162399999999998,17728,0.28,0.57,-0.14,-1.89,-2.38,-1.69,0.815,118224578.70826602,0.3418747602252463,0.7944444444444444,0.4999999999999999,0.6008749520450493,0.6008749520450493
isletmesinirlari.78,POLATLI TİM,akifersinirlari.88113,Sınırlı Verimli,0.5,spikuraklikindeks.39.583399999999997.32.162399999999998,17728,0.28,0.57,-0.14,-1.89,-2.38,-1.69,0.815,4101995.8825918715,0.011861346885838543,0.7944444444444444,0.4999999999999999,0.5348722693771677,0.5348722693771677
isletmesinirlari.78,POLATLI TİM,akifersinirlari.88665,Verimli,0.8,spikuraklikindeks.39.583399999999997.32.162399999999998,17728,0.28,0.57,-0.14,-1.89,-2.38,-1.69,0.815,226304.06313443807,0.0006538342733302316,0.7944444444444444,1.0,0.7076307668546661,0.7076307668546661
isletmesinirlari.79,ALTINOVA TİM,akifersinirlari.86580,Sınırlı Verimli,0.5,spikuraklikindeks.38.276299999999999.31.893999999999998,17832,0.86,0.38,-0.54,-1.69,-1.22,-1.6,0.7816666666666666,94037368.6895238,0.2719315155158696,0.7574074074074073,0.4999999999999999,0.5702196364365072,0.5702196364365072
isletmesinirlari.79,ALTINOVA TİM,akifersinirlari.87936,Verimli,0.8,spikuraklikindeks.38.276299999999999.31.893999999999998,17832,0.86,0.38,-0.54,-1.69,-1.22,-1.6,0.7816666666666666,2642602.5627164044,0.007641153485269245,0.7574074074074073,1.0,0.6923615640303872,0.6923615640303872
isletmesinirlari.80,GÖZLÜ TİM,akifersinirlari.87933,Verimli,0.8,spikuraklikindeks.38.650578000000003.32.921860000000002,17191,1.31,1.5,0.43,-1.5,-0.76,-1.02,0.75,577875.6692327554,0.0016704897230141282,0.7222222222222222,1.0,0.6753340979446029,0.6753340979446029
isletmesinirlari.80,GÖZLÜ TİM,akifersinirlari.87937,Verimli,0.8,spikuraklikindeks.37.983699999999999.32.573999999999998,17244,0.06,-0.18,-0.68,-1.88,-1.13,-1.79,0.8133333333333334,9200127.460418917,0.02660384361168046,0.7925925925925926,1.0,0.7119874353890028,0.7119874353890028
isletmesinirlari.80,GÖZLÜ TİM,akifersinirlari.87937,Verimli,0.8,spikuraklikindeks.38.276299999999999.31.893999999999998,17832,0.86,0.38,-0.54,-1.69,-1.22,-1.6,0.7816666666666666,2018643.5900207597,0.0058368232180724235,0.7574074074074073,1.0,0.6920006979769477,0.6920006979769477
isletmesinirlari.80,GÖZLÜ TİM,akifersinirlari.87937,Verimli,0.8,spikuraklikindeks.38.650578000000003.32.921860000000002,17191,1.31,1.5,0.43,-1.5,-0.76,-1.02,0.75,294115233.373098,0.8505056892072145,0.7222222222222222,1.0,0.8451011378414429,0.8451011378414429
isletmesinirlari.80,GÖZLÜ TİM,akifersinirlari.88549,Verimli,0.8,spikuraklikindeks.37.983699999999999.32.573999999999998,17244,0.06,-0.18,-0.68,-1.88,-1.13,-1.79,0.8133333333333334,459079.4763345666,0.0013269614209081035,0.7925925925925926,1.0,0.7069320589508483,0.7069320589508483
isletmesinirlari.80,GÖZLÜ TİM,akifersinirlari.88549,Verimli,0.8,spikuraklikindeks.38.276299999999999.31.893999999999998,17832,0.86,0.38,-0.54,-1.69,-1.22,-1.6,0.7816666666666666,437882.1499842766,0.0012656641574802833,0.7574074074074073,1.0,0.6910864661648294,0.6910864661648294
isletmesinirlari.80,GÖZLÜ TİM,akifersinirlari.88549,Verimli,0.8,spikuraklikindeks.38.650578000000003.32.921860000000002,17191,1.31,1.5,0.43,-1.5,-0.76,-1.02,0.75,96454893.02259031,0.2789223795257128,0.7222222222222222,1.0,0.7307844759051426,0.7307844759051426
isletmesinirlari.81,KONUKLAR TİM,akifersinirlari.86968,Sınırlı Verimli,0.5,spikuraklikindeks.37.983699999999999.32.573999999999998,17244,0.06,-0.18,-0.68,-1.88,-1.13,-1.79,0.8133333333333334,357523.02184746007,0.001033286046918948,0.7925925925925926,0.4999999999999999,0.5318733238760505,0.5318733238760505
isletmesinirlari.81,KONUKLAR TİM,akifersinirlari.86968,Sınırlı Verimli,0.5,spikuraklikindeks.38.276299999999999.31.893999999999998,17832,0.86,0.38,-0.54,-1.69,-1.22,-1.6,0.7816666666666666,357523.02184746007,0.001033286046918948,0.7574074074074073,0.4999999999999999,0.5160399905427171,0.5160399905427171
isletmesinirlari.81,KONUKLAR TİM,akifersinirlari.86971,Sınırlı Verimli,0.5,spikuraklikindeks.37.983699999999999.32.573999999999998,17244,0.06,-0.18,-0.68,-1.88,-1.13,-1.79,0.8133333333333334,44257301.96488675,0.12798025425537593,0.7925925925925926,0.4999999999999999,0.5572627175177418,0.5572627175177418
isletmesinirlari.81,KONUKLAR TİM,akifersinirlari.86971,Sınırlı Verimli,0.5,spikuraklikindeks.38.276299999999999.31.893999999999998,17832,0.86,0.38,-0.54,-1.69,-1.22,-1.6,0.7816666666666666,44362465.03567966,0.1282843590441944,0.7574074074074073,0.4999999999999999,0.5414902051421722,0.5414902051421722
isletmesinirlari.81,KONUKLAR TİM,akifersinirlari.87928,Verimli,0.8,spikuraklikindeks.37.983699999999999.32.573999999999998,17244,0.06,-0.18,-0.68,-1.88,-1.13,-1.79,0.8133333333333334,7210611.314875931,0.0208506701570678,0.7925925925925926,1.0,0.7108368006980802,0.7108368006980802
isletmesinirlari.81,KONUKLAR TİM,akifersinirlari.87928,Verimli,0.8,spikuraklikindeks.38.276299999999999.31.893999999999998,17832,0.86,0.38,-0.54,-1.69,-1.22,-1.6,0.7816666666666666,7210611.314875931,0.0208506701570678,0.7574074074074073,1.0,0.6950034673647468,0.6950034673647468
isletmesinirlari.81,KONUKLAR TİM,akifersinirlari.87937,Verimli,0.8,spikuraklikindeks.37.983699999999999.32.573999999999998,17244,0.06,-0.18,-0.68,-1.88,-1.13,-1.79,0.8133333333333334,27294607.064174198,0.07892846533669969,0.7925925925925926,1.0,0.7224523597340066,0.7224523597340066
isletmesinirlari.81,KONUKLAR TİM,akifersinirlari.87937,Verimli,0.8,spikuraklikindeks.38.276299999999999.31.893999999999998,17832,0.86,0.38,-0.54,-1.69,-1.22,-1.6,0.7816666666666666,27864457.166152135,0.0805763265451409,0.7574074074074073,1.0,0.7069485986423615,0.7069485986423615
isletmesinirlari.81,KONUKLAR TİM,akifersinirlari.88548,Verimli,0.8,spikuraklikindeks.37.983699999999999.32.573999999999998,17244,0.06,-0.18,-0.68,-1.88,-1.13,-1.79,0.8133333333333334,6161037.448764924,0.017815570131017495,0.7925925925925926,1.0,0.7102297806928701,0.7102297806928701
isletmesinirlari.81,KONUKLAR TİM,akifersinirlari.88548,Verimli,0.8,spikuraklikindeks.38.276299999999999.31.893999999999998,17832,0.86,0.38,-0.54,-1.69,-1.22,-1.6,0.7816666666666666,6512941.756763186,0.018833187669771816,0.7574074074074073,1.0,0.6945999708672876,0.6945999708672876
isletmesinirlari.82,KOÇAŞ TİM,akifersinirlari.32892,Verimli,0.8,spikuraklikindeks.38.3705.33.998699999999999,17192,0.02,-0.72,-0.69,-1.99,-1.01,-2.01,0.8316666666666667,41644869.37537102,0.12042576526083452,0.812962962962963,1.0,0.7399184863855002,0.7399184863855002
isletmesinirlari.82,KOÇAŞ TİM,akifersinirlari.34449,Verimli,0.8,spikuraklikindeks.38.3705.33.998699999999999,17192,0.02,-0.72,-0.69,-1.99,-1.01,-2.01,0.8316666666666667,41644869.37537102,0.12042576526083452,0.812962962962963,1.0,0.7399184863855002,0.7399184863855002
isletmesinirlari.83,MALYA TİM,akifersinirlari.39904,Verimli,0.8,spikuraklikindeks.39.163933999999998.34.156098,17160,1.11,0.39,-0.83,-2.74,-1.63,-2.34,0.9566666666666667,1807623.0851743664,0.005226605718917677,0.9518518518518518,1.0,0.7793786544771169,0.7793786544771169
isletmesinirlari.83,MALYA TİM,akifersinirlari.39904,Verimli,0.8,spikuraklikindeks.39.606699999999996.34.423499999999997,17732,-0.04,-0.94,-1.76,-2.51,-1.3,-2.22,0.9183333333333333,1807623.0851743664,0.005226605718917677,0.9092592592592592,1.0,0.7602119878104502,0.7602119878104502
isletmesinirlari.83,MALYA TİM,akifersinirlari.41193,Verimli,0.8,spikuraklikindeks.39.163933999999998.34.156098,17160,1.11,0.39,-0.83,-2.74,-1.63,-2.34,0.9566666666666667,728686.9933593279,0.0021065976221954046,0.9518518518518518,1.0,0.7787546528577725,0.7787546528577725
isletmesinirlari.83,MALYA TİM,akifersinirlari.41193,Verimli,0.8,spikuraklikindeks.39.606699999999996.34.423499999999997,17732,-0.04,-0.94,-1.76,-2.51,-1.3,-2.22,0.9183333333333333,728686.9933593279,0.0021065976221954046,0.9092592592592592,1.0,0.7595879861911058,0.7595879861911058
isletmesinirlari.83,MALYA TİM,akifersinirlari.41200,Verimli,0.8,spikuraklikindeks.39.163933999999998.34.156098,17160,1.11,0.39,-0.83,-2.74,-1.63,-2.34,0.9566666666666667,14406.120584483682,4.1079448044449304e-05,0.9518518518518518,1.0,0.7783415492229422,0.7783415492229422
